commande_id,client_id,date,produit_court,categorie,quantite,prix,total,ville,source
CMD4548,C0187,2026-06-16 10:22:58+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4547,C0188,2026-06-16 09:37:29+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4546,C0138,2026-06-16 09:26:22+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Bafoussam,Shopify_2026
CMD4545,C0189,2026-06-16 09:11:02+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Kribi,Shopify_2026
CMD4544,C0190,2026-06-16 07:15:11+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4543,C0191,2026-06-16 06:58:12+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4542,C0192,2026-06-16 06:51:20+00:00,Clé USB 3.0,High-Tech,2.0,13500.0,23500.0,Douala,Shopify_2026
CMD4541,C0193,2026-06-16 06:42:45+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD4540,C0194,2026-06-16 05:24:18+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4539,C0195,2026-06-16 04:04:31+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4538,C0196,2026-06-16 03:42:26+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4537,C0138,2026-06-16 03:33:07+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Bafoussam,Shopify_2026
CMD4536,C0197,2026-06-16 01:25:34+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4535,C0198,2026-06-16 01:09:57+00:00,Clé USB 3.0,High-Tech,2.0,13500.0,23500.0,Ngaoundéré,Shopify_2026
CMD4534,C0199,2026-06-15 23:44:21+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD4533,C0200,2026-06-15 23:37:32+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4532,C0201,2026-06-15 23:35:35+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD4531,C0202,2026-06-15 23:24:29+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4530,C0203,2026-06-15 23:01:25+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD4529,C0204,2026-06-15 22:19:14+00:00,Clé USB 3.0,High-Tech,3.0,13500.0,34500.0,Garoua,Shopify_2026
CMD4528,C0205,2026-06-15 22:08:36+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4527,C0206,2026-06-15 21:59:29+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD4526,C0207,2026-06-15 21:46:44+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD4525,C0208,2026-06-15 21:34:04+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4524,C0095,2026-06-15 20:57:36+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Edéa,Shopify_2026
CMD4523,C0209,2026-06-15 20:43:50+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4522,C0210,2026-06-15 20:05:41+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD4521,C0211,2026-06-15 20:00:02+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD4520,C0212,2026-06-15 19:59:49+00:00,Clé USB 3.0,High-Tech,2.0,13500.0,23500.0,Autre,Shopify_2026
CMD4519,C0213,2026-06-15 19:53:55+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4518,C0214,2026-06-15 19:45:00+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD4517,C0215,2026-06-15 19:34:50+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4516,C0216,2026-06-15 16:15:24+00:00,Clé USB 3.0,High-Tech,2.0,13500.0,23500.0,Douala,Shopify_2026
CMD4515,C0217,2026-06-15 16:15:15+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4514,C0218,2026-06-15 16:07:58+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD4513,C0219,2026-06-15 15:51:10+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4512,C0220,2026-06-15 15:42:15+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4511,C0221,2026-06-15 15:19:30+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4510,C0222,2026-06-15 11:17:03+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4509,C0222,2026-06-15 11:16:02+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4508,C0223,2026-06-15 09:57:35+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4507,C0224,2026-06-15 09:33:09+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4506,C0225,2026-06-15 08:39:22+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4505,C0221,2026-06-15 08:13:55+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4504,C0226,2026-06-15 07:05:13+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4503,C0227,2026-06-15 06:53:54+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4502,C0228,2026-06-15 06:51:18+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD4501,C0229,2026-06-15 05:57:21+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4500,C0230,2026-06-15 05:48:11+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4499,C0231,2026-06-15 05:45:55+00:00,Clé USB 3.0,High-Tech,2.0,13500.0,23500.0,Douala,Shopify_2026
CMD4498,C0232,2026-06-15 05:31:44+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4497,C0233,2026-06-15 05:20:25+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4496,C0234,2026-06-15 05:19:49+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4495,C0235,2026-06-15 05:00:59+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4494,C0236,2026-06-15 04:34:14+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD4493,C0237,2026-06-15 04:27:38+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD4492,C0238,2026-06-15 04:14:01+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4491,C0239,2026-06-15 03:59:20+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4490,C0161,2026-06-15 03:14:17+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4489,C0240,2026-06-15 03:04:18+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4488,C0241,2026-06-15 02:42:13+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Yaoundé,Shopify_2026
CMD4487,C0242,2026-06-15 02:32:44+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4486,C0243,2026-06-15 02:27:31+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Autre,Shopify_2026
CMD4485,C0244,2026-06-15 02:09:03+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4484,C0245,2026-06-15 00:19:31+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4483,C0246,2026-06-14 23:17:05+00:00,Clé USB 3.0,High-Tech,1.0,13500.0,13500.0,Douala,Shopify_2026
CMD4482,C0247,2026-06-12 07:06:34+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4481,C0248,2026-06-12 06:47:46+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4480,C0249,2026-06-12 06:30:49+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4479,C0250,2026-06-12 06:12:33+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4478,C0251,2026-06-12 06:12:17+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4477,C0252,2026-06-12 05:58:06+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4476,C0253,2026-06-12 05:57:19+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4475,C0254,2026-06-12 05:53:51+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Garoua,Shopify_2026
CMD4474,C0255,2026-06-12 05:48:07+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4473,C0256,2026-06-12 05:28:21+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Bafoussam,Shopify_2026
CMD4472,C0257,2026-06-12 05:06:16+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4471,C0258,2026-06-12 04:12:03+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4470,C0259,2026-06-12 04:04:58+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4469,C0260,2026-06-12 04:02:47+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4468,C0261,2026-06-12 03:06:17+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4467,C0262,2026-06-12 01:08:28+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4466,C0263,2026-06-12 00:35:41+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4465,C0264,2026-06-11 22:06:31+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4464,C0265,2026-06-11 22:04:58+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4463,C0266,2026-06-11 21:59:01+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4462,C0267,2026-06-11 21:50:23+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4461,C0268,2026-06-11 21:36:57+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4460,C0269,2026-06-11 21:03:36+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4459,C0270,2026-06-11 20:36:21+00:00,GlowGel,Soin visage,2.0,9900.0,16300.0,Douala,Shopify_2026
CMD4458,C0271,2026-06-11 20:11:27+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Bamenda,Shopify_2026
CMD4457,C0272,2026-06-11 19:45:57+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4456,C0273,2026-06-11 19:39:50+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4455,C0274,2026-06-11 19:32:28+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4454,C0275,2026-06-11 17:24:05+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Bertoua,Shopify_2026
CMD4453,C0276,2026-06-11 16:41:34+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4452,C0277,2026-06-11 16:27:49+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4451,C0278,2026-06-11 15:50:31+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4450,C0279,2026-06-11 15:42:22+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Garoua,Shopify_2026
CMD4449,C0280,2026-06-11 15:19:12+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4448,C0281,2026-06-11 12:45:21+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Bertoua,Shopify_2026
CMD4447,C0282,2026-06-11 11:58:15+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4446,C0283,2026-06-11 11:29:17+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4445,C0284,2026-06-11 09:57:30+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4444,C0285,2026-06-11 09:57:03+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Edéa,Shopify_2026
CMD4443,C0286,2026-06-11 08:11:12+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4442,C0287,2026-06-11 08:11:07+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4441,C0288,2026-06-11 06:32:29+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Foumban,Shopify_2026
CMD4440,C0289,2026-06-11 06:18:08+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Ngaoundéré,Shopify_2026
CMD4439,C0290,2026-06-11 01:59:14+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4438,C0291,2026-06-10 23:51:15+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4437,C0292,2026-06-10 23:46:35+00:00,GlowGel,Soin visage,2.0,9900.0,16300.0,Garoua,Shopify_2026
CMD4436,C0293,2026-06-10 23:35:30+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4435,C0294,2026-06-10 22:32:11+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4434,C0295,2026-06-10 22:11:05+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4433,C0296,2026-06-10 22:01:48+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4432,C0297,2026-06-10 22:01:22+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4431,C0298,2026-06-10 21:46:19+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4430,C0299,2026-06-10 21:44:05+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4429,C0300,2026-06-10 21:35:00+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4428,C0301,2026-06-10 21:16:33+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4427,C0302,2026-06-10 21:10:03+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Bertoua,Shopify_2026
CMD4426,C0303,2026-06-10 21:01:42+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4425,C0304,2026-06-10 20:13:37+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4424,C0305,2026-06-10 19:00:11+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4423,C0306,2026-06-10 18:50:52+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4422,C0307,2026-06-10 18:32:47+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4421,C0308,2026-06-10 18:28:32+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4420,C0309,2026-06-10 15:26:34+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4419,C0310,2026-06-10 14:47:36+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4418,C0311,2026-06-10 14:32:09+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4417,C0312,2026-06-10 14:30:49+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4416,C0313,2026-06-10 14:05:15+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Garoua,Shopify_2026
CMD4415,C0314,2026-06-10 13:40:43+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Bafoussam,Shopify_2026
CMD4414,C0315,2026-06-10 13:23:19+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4413,C0315,2026-06-10 13:21:53+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4412,C0316,2026-06-10 12:45:02+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Edéa,Shopify_2026
CMD4411,C0317,2026-06-10 10:55:59+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Bertoua,Shopify_2026
CMD4410,C0318,2026-06-10 10:27:07+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Limbé,Shopify_2026
CMD4409,C0319,2026-06-10 09:23:37+00:00,GlowGel,Soin visage,2.0,9900.0,16300.0,Douala,Shopify_2026
CMD4408,C0320,2026-06-10 09:07:38+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4407,C0321,2026-06-10 08:35:45+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4406,C0322,2026-06-10 08:32:51+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4405,C0323,2026-06-10 06:11:57+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4404,C0324,2026-06-10 05:24:44+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4403,C0325,2026-06-10 05:05:57+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Ngaoundéré,Shopify_2026
CMD4402,C0326,2026-06-10 04:10:17+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Bertoua,Shopify_2026
CMD4401,C0327,2026-06-10 02:36:10+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Bertoua,Shopify_2026
CMD4400,C0328,2026-06-10 02:11:04+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4399,C0329,2026-06-10 00:13:59+00:00,GlowGel,Soin visage,2.0,9900.0,16300.0,Autre,Shopify_2026
CMD4398,C0330,2026-06-09 23:22:08+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4397,C0331,2026-06-09 23:12:40+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4396,C0332,2026-06-09 23:07:56+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4395,C0333,2026-06-09 22:52:33+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4394,C0333,2026-06-09 22:51:26+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4393,C0334,2026-06-09 22:16:28+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4392,C0335,2026-06-09 22:16:13+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4391,C0336,2026-06-09 22:11:28+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4390,C0337,2026-06-09 21:54:17+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4389,C0338,2026-06-09 21:49:28+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4388,C0339,2026-06-09 21:39:08+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4387,C0340,2026-06-09 21:31:41+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Ebolowa,Shopify_2026
CMD4386,C0341,2026-06-09 21:02:15+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Bertoua,Shopify_2026
CMD4385,C0342,2026-06-09 20:55:07+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4384,C0343,2026-06-09 20:52:39+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4383,C0344,2026-06-09 20:36:04+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4382,C0345,2026-06-09 18:51:11+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4381,C0346,2026-06-09 18:44:24+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Kumba,Shopify_2026
CMD4380,C0347,2026-06-09 18:39:41+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4379,C0348,2026-06-09 18:20:45+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4378,C0349,2026-06-09 18:18:31+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Garoua,Shopify_2026
CMD4377,C0350,2026-06-09 09:40:10+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4376,C0351,2026-06-09 09:20:00+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4375,C0352,2026-06-09 08:55:02+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4374,C0353,2026-06-09 08:30:20+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4373,C0354,2026-06-09 07:51:48+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4372,C0355,2026-06-09 07:17:17+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Kribi,Shopify_2026
CMD4371,C0356,2026-06-09 07:09:05+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4370,C0357,2026-06-09 07:00:28+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4369,C0358,2026-06-09 05:52:45+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Bertoua,Shopify_2026
CMD4368,C0359,2026-06-09 05:44:31+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4367,C0360,2026-06-09 05:37:15+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4366,C0361,2026-06-09 04:48:13+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4365,C0362,2026-06-09 04:28:48+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4364,C0363,2026-06-09 04:26:17+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4363,C0364,2026-06-09 03:09:05+00:00,GlowGel,Soin visage,2.0,9900.0,16300.0,Autre,Shopify_2026
CMD4362,C0365,2026-06-09 01:44:40+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Ebolowa,Shopify_2026
CMD4361,C0366,2026-06-08 22:07:35+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Garoua,Shopify_2026
CMD4360,C0367,2026-06-08 21:38:13+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4359,C0368,2026-06-08 21:22:52+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4358,C0369,2026-06-08 21:12:50+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4357,C0370,2026-06-08 21:12:49+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4356,C0371,2026-06-08 19:03:56+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4355,C0372,2026-06-08 18:51:50+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4354,C0373,2026-06-08 18:49:10+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4353,C0374,2026-06-08 18:13:41+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4352,C0375,2026-06-08 17:43:41+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4351,C0376,2026-06-08 17:43:01+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4350,C0377,2026-06-08 17:23:33+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Bertoua,Shopify_2026
CMD4349,C0378,2026-06-08 16:45:59+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Garoua,Shopify_2026
CMD4348,C0379,2026-06-08 16:05:11+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Maroua,Shopify_2026
CMD4347,C0380,2026-06-08 13:52:59+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Kribi,Shopify_2026
CMD4346,C0381,2026-06-08 13:40:09+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Douala,Shopify_2026
CMD4345,C0382,2026-06-08 13:29:06+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
CMD4344,C0383,2026-06-08 10:59:30+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Ngaoundéré,Shopify_2026
CMD4343,C0384,2026-06-08 10:42:41+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Yaoundé,Shopify_2026
CMD4342,C0385,2026-06-08 10:12:57+00:00,GlowGel,Soin visage,1.0,9900.0,9900.0,Autre,Shopify_2026
